DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-11-13 04:15:00,5.0,1862.0,264,6.6,88,915,3.1,6820.0,4843.7
2021-11-13 04:30:00,4.9,1827.0,265,6.5,88,915,3.1,6830.1,4843.7
2021-11-13 04:45:00,4.9,1725.0,266,6.4,89,914,3.1,6240.7,5374.8
2021-11-13 05:00:00,4.8,1656.0,268,6.3,89,914,3.1,5741.5,4858.0
2021-11-13 05:15:00,4.8,1591.0,269,6.2,89,914,3.1,5741.5,4858.0
2021-11-13 05:30:00,4.7,1528.0,269,6.1,90,914,3.1,6504.1,4764.0
2021-11-13 05:45:00,4.7,1465.0,269,6.0,90,914,3.1,4986.0,4764.0
2021-11-13 06:00:00,4.6,1402.0,269,5.9,91,914,3.2,5357.6,4924.1
2021-11-13 06:15:00,4.6,1364.0,269,5.8,91,914,3.2,5357.6,4924.1
2021-11-13 06:30:00,4.6,1458.0,268,5.7,91,914,3.2,5357.6,4924.1
2021-11-13 06:45:00,4.6,1339.0,266,5.7,92,915,3.0,5357.6,4933.6
2021-11-13 07:00:00,4.6,1326.0,265,5.6,92,915,3.6,5357.6,4933.6
2021-11-13 07:15:00,4.6,1292.0,265,5.9,92,915,3.6,5357.6,4933.6
2021-11-13 07:30:00,4.5,1237.0,265,6.4,91,915,3.6,7299.1,5225.4
2021-11-13 07:45:00,4.5,1182.0,265,6.9,90,915,3.6,7517.0,5022.6
2021-11-13 08:00:00,4.4,1127.0,265,7.4,89,915,3.6,6754.5,4801.0
2021-11-13 08:15:00,4.4,1080.0,265,7.9,88,915,3.3,6072.0,2956.3
2021-11-13 08:30:00,4.4,1266.0,265,8.4,87,915,2.9,2011.1,2956.3
2021-11-13 08:45:00,4.3,1002.0,265,9.0,86,915,2.8,2011.1,809.1
2021-11-13 09:00:00,4.3,963.0,265,9.5,85,915,2.8,2144.5,809.1
2021-11-13 09:15:00,4.2,848.0,265,10.1,83,915,2.8,1295.6,639.8
2021-11-13 09:30:00,3.9,655.0,266,10.6,81,915,2.9,2213.0,1656.4
2021-11-13 09:45:00,3.7,462.0,265,11.1,80,916,3.0,2466.5,1876.9
2021-11-13 10:00:00,3.4,269.0,267,11.6,78,916,2.8,2887.2,2046.0
2021-11-13 10:15:00,3.3,153.0,267,12.1,76,916,2.8,2796.8,2070.6
2021-11-13 10:30:00,3.2,165.0,268,12.5,74,916,2.7,2198.0,2070.6
2021-11-13 10:45:00,3.1,72.0,268,12.8,72,916,2.8,2201.1,2573.0
2021-11-13 11:00:00,3.0,31.0,270,13.2,70,916,2.8,2605.5,2573.0
2021-11-13 11:15:00,2.9,12.0,270,13.6,68,916,2.7,2605.5,2518.9
2021-11-13 11:30:00,2.8,14.0,270,13.9,66,916,2.7,2605.5,2490.0
2021-11-13 11:45:00,2.6,17.0,270,14.2,64,915,2.7,3058.6,2926.9
2021-11-13 12:00:00,2.5,19.0,270,14.5,62,915,2.7,3058.6,2926.9
2021-11-13 12:15:00,2.4,19.0,270,14.8,60,915,2.8,3741.0,2971.9
2021-11-13 12:30:00,2.4,18.0,268,15.1,58,915,2.7,3741.0,2971.9
2021-11-13 12:45:00,2.3,16.0,265,15.4,55,914,2.6,2123.5,1892.9
2021-11-13 13:00:00,2.3,15.0,263,15.7,53,914,2.5,2024.1,1497.1
2021-11-13 13:15:00,2.3,13.0,263,15.9,51,914,2.5,1395.3,1497.1
2021-11-13 13:30:00,2.3,11.0,260,16.0,50,914,2.3,1426.3,1211.3
2021-11-13 13:45:00,2.3,9.0,257,16.1,48,913,2.2,1500.5,1015.3
2021-11-13 14:00:00,2.3,7.0,255,16.2,47,913,2.2,1333.8,1015.3
2021-11-13 14:15:00,2.2,5.0,254,16.3,46,913,2.3,1333.8,1015.3
2021-11-13 14:30:00,2.1,4.0,253,16.4,45,913,2.2,1333.8,1244.1
2021-11-13 14:45:00,1.9,2.0,254,16.4,45,913,2.2,1415.8,1130.2
2021-11-13 15:00:00,1.8,1.0,254,16.5,44,913,2.2,1415.8,1130.2
2021-11-13 15:15:00,1.7,0.0,253,16.5,44,913,3.6,1913.0,1692.8
2021-11-13 15:30:00,1.6,0.0,252,16.4,45,913,3.6,1895.2,1692.8
2021-11-13 15:45:00,1.5,0.0,250,16.3,45,913,3.5,1779.0,1706.5
2021-11-13 16:00:00,1.4,0.0,249,16.2,46,913,3.6,1820.9,1706.5
2021-11-13 16:15:00,1.3,0.0,247,16.1,49,913,3.6,1987.6,1706.5
2021-11-13 16:30:00,1.2,0.0,250,15.8,54,913,3.6,2224.7,2314.8
2021-11-13 16:45:00,1.0,0.0,253,15.5,59,913,3.5,2424.0,2810.2
2021-11-13 17:00:00,0.9,0.0,257,15.2,64,913,3.5,1927.8,2316.2
2021-11-13 17:15:00,0.8,0.0,256,14.9,65,913,3.5,1927.8,2316.2
2021-11-13 17:30:00,0.8,0.0,247,14.8,62,913,3.5,1893.9,2206.6
2021-11-13 17:45:00,0.8,0.0,230,14.6,59,913,3.5,2718.0,2470.3
2021-11-13 18:00:00,0.8,0.0,220,14.5,56,913,3.5,2505.4,2211.7
2021-11-13 18:15:00,0.8,0.0,210,14.2,55,913,3.4,2197.5,1939.1
2021-11-13 18:30:00,0.9,0.0,207,13.9,57,913,3.4,2451.6,2626.4
2021-11-13 18:45:00,1.0,0.0,209,13.6,58,914,3.5,2894.1,3082.9
2021-11-13 19:00:00,1.1,0.0,207,13.3,60,914,3.6,3058.3,3217.4
2021-11-13 19:15:00,1.1,0.0,207,13.0,62,914,3.6,3093.8,3274.4
2021-11-13 19:30:00,1.2,0.0,211,12.8,63,914,3.8,3209.8,3551.2
2021-11-13 19:45:00,1.2,0.0,215,12.7,64,914,3.8,3209.8,3551.2
2021-11-13 20:00:00,1.3,0.0,219,12.5,65,914,3.8,3209.8,3551.2
2021-11-13 20:15:00,1.3,1.0,222,12.3,66,914,2.3,2712.6,3102.5
2021-11-13 20:30:00,1.4,2.0,225,12.1,67,914,2.3,2712.6,2991.7
2021-11-13 20:45:00,1.6,3.0,225,11.8,68,915,2.4,2828.8,3205.9
2021-11-13 21:00:00,1.6,4.0,227,11.6,69,915,2.3,2709.2,3376.8
2021-11-13 21:15:00,1.7,7.0,230,11.6,69,915,2.3,2971.2,4050.3
2021-11-13 21:30:00,1.8,12.0,232,11.7,68,915,2.5,3090.8,3879.4
2021-11-13 21:45:00,1.8,17.0,236,11.8,68,915,2.5,3090.8,3879.4
2021-11-13 22:00:00,1.9,22.0,238,11.9,67,915,2.6,2770.2,3879.4
2021-11-13 22:15:00,1.9,26.0,238,11.8,67,915,2.6,2770.2,3879.4
2021-11-13 22:30:00,2.0,29.0,240,11.6,67,915,2.5,2657.4,4052.8
2021-11-13 22:45:00,2.0,33.0,243,11.5,68,915,2.5,2657.4,4052.8
2021-11-13 23:00:00,2.1,36.0,245,11.3,68,915,2.4,2657.4,3553.4
2021-11-13 23:15:00,2.1,41.0,245,11.2,68,915,2.4,2657.4,3553.4
2021-11-13 23:30:00,2.2,46.0,248,11.1,69,915,2.3,2537.7,3438.5
2021-11-13 23:45:00,2.2,51.0,252,11.0,69,915,2.3,2571.7,4395.0
2021-11-14 00:00:00,2.8,64.0,260,9.7,70,915,2.4,2563.7,2442.2
2021-11-14 00:15:00,2.9,150.0,260,9.5,71,915,2.9,3597.7,2854.9
2021-11-14 00:30:00,3.2,309.0,259,9.2,72,915,2.8,3193.2,2854.9
2021-11-14 00:45:00,3.5,468.0,258,8.9,73,915,2.7,3283.7,2854.9
2021-11-14 01:00:00,3.7,627.0,257,8.6,74,915,2.6,3130.2,4340.2
2021-11-14 01:15:00,3.9,762.0,258,8.4,75,915,2.5,3874.5,3376.5
2021-11-14 01:30:00,4.0,873.0,260,8.4,76,915,2.5,3052.3,3112.8
2021-11-14 01:45:00,4.0,984.0,261,8.3,76,915,2.5,2574.1,2513.5
2021-11-14 02:00:00,4.1,1095.0,263,8.3,77,915,2.9,2574.1,2513.5
2021-11-14 02:15:00,4.3,1191.0,263,8.2,78,915,3.3,5372.9,3709.2
2021-11-14 02:30:00,4.4,1274.0,264,7.9,79,915,3.3,6228.8,3709.2
2021-11-14 02:45:00,4.5,1411.0,262,7.6,80,915,3.0,6754.5,5553.9
2021-11-14 03:00:00,4.6,1439.0,263,7.3,81,915,3.0,6320.9,5553.9
2021-11-14 03:15:00,4.6,1509.0,263,7.1,82,915,3.0,6320.9,5553.9
2021-11-14 03:30:00,4.6,1566.0,264,7.1,81,915,3.0,6320.9,5553.9
2021-11-14 03:45:00,4.7,1600.0,265,7.0,81,914,3.2,5504.9,6094.9
2021-11-14 04:00:00,4.7,1617.0,266,7.0,80,914,3.2,5504.9,5128.7
2021-11-14 04:15:00,4.7,1600.0,266,6.9,80,914,3.2,5504.9,5128.7
2021-11-14 04:30:00,4.7,1550.0,266,6.8,80,914,3.2,5504.9,5128.7
2021-11-14 04:45:00,4.6,1580.0,268,6.7,81,914,3.2,5504.9,6103.2
2021-11-14 05:00:00,4.6,1451.0,268,6.6,81,914,3.2,5504.9,6103.2
2021-11-14 05:15:00,4.5,1358.0,267,6.6,81,914,3.2,6754.5,6103.2
2021-11-14 05:30:00,4.4,1221.0,269,6.7,80,914,3.8,6754.5,6103.2
2021-11-14 05:45:00,4.2,1085.0,269,6.8,79,915,3.6,6911.3,5604.9
2021-11-14 06:00:00,4.1,948.0,270,6.9,78,915,3.5,6055.4,5604.9
2021-11-14 06:15:00,4.0,856.0,270,6.9,78,915,3.5,6055.4,5604.9
2021-11-14 06:30:00,3.9,896.0,269,6.7,79,915,3.4,6911.3,5868.7
2021-11-14 06:45:00,3.8,856.0,267,6.4,80,915,3.3,6169.1,6621.3
2021-11-14 07:00:00,3.7,712.0,265,6.2,81,915,3.3,6169.1,6329.5
2021-11-14 07:15:00,3.6,674.0,265,6.4,81,915,3.3,6246.8,6790.4
2021-11-14 07:30:00,3.6,646.0,264,6.9,80,915,3.4,6836.3,6790.4
2021-11-14 07:45:00,3.5,619.0,263,7.4,80,915,3.4,6836.3,6790.4
2021-11-14 08:00:00,3.5,591.0,262,7.9,79,915,2.9,5581.6,4362.5
2021-11-14 08:15:00,3.5,538.0,262,8.5,78,915,2.6,2749.0,4362.5
2021-11-14 08:30:00,3.5,461.0,260,9.2,77,915,2.8,3432.9,2854.9
2021-11-14 08:45:00,3.4,383.0,260,9.9,75,915,2.6,1371.5,2442.2
2021-11-14 09:00:00,3.3,256.0,258,10.6,74,915,2.5,2230.7,2442.2
2021-11-14 09:15:00,3.2,171.0,257,11.2,72,915,2.3,2167.2,4096.6
2021-11-14 09:30:00,3.1,123.0,257,11.8,71,915,2.5,2167.2,2969.2
2021-11-14 09:45:00,2.9,76.0,256,12.5,69,915,2.6,2571.7,2969.2
2021-11-14 10:00:00,2.8,28.0,255,13.1,68,915,2.6,3247.9,2969.2
2021-11-14 10:15:00,2.6,4.0,254,13.6,66,915,2.6,3247.9,3323.2
2021-11-14 10:30:00,2.4,3.0,255,14.0,65,915,2.6,3247.9,3323.2
2021-11-14 10:45:00,2.1,2.0,256,14.5,64,915,2.5,3247.9,3438.0
2021-11-14 11:00:00,1.8,1.0,257,14.9,63,915,2.5,3323.8,3369.9
2021-11-14 11:15:00,1.7,0.0,260,15.3,61,915,3.8,4779.4,3812.5
2021-11-14 11:30:00,1.6,0.0,259,15.6,59,915,3.8,3433.6,2487.2
2021-11-14 11:45:00,1.5,0.0,259,15.9,57,914,3.7,2803.3,2909.2
2021-11-14 12:00:00,1.4,0.0,258,16.2,55,914,3.7,2085.2,2237.8
2021-11-14 12:15:00,1.3,0.0,257,16.5,53,914,3.6,1985.8,1842.1
2021-11-14 12:30:00,1.3,0.0,257,16.7,52,914,3.6,1985.8,1842.1
2021-11-14 12:45:00,1.3,0.0,252,16.9,50,913,3.6,2110.0,1480.2
2021-11-14 13:00:00,1.3,0.0,252,17.1,49,913,3.6,1945.7,1381.7
2021-11-14 13:15:00,1.1,0.0,255,17.3,48,913,3.5,1491.6,1013.8
2021-11-14 13:30:00,1.0,0.0,259,17.4,47,913,3.4,1160.7,856.5
2021-11-14 13:45:00,0.8,0.0,263,17.5,46,913,3.3,734.7,526.5
2021-11-14 14:00:00,0.7,0.0,270,17.6,45,913,3.3,734.7,526.5
2021-11-14 14:15:00,0.4,0.0,284,17.6,44,913,3.4,277.3,-12.6
2021-11-14 14:30:00,0.2,0.0,333,17.7,44,913,3.3,46.1,-345.8
2021-11-14 14:45:00,0.3,0.0,18,17.7,43,912,3.3,-639.5,-1860.6
2021-11-14 15:00:00,0.6,0.0,45,17.8,43,912,3.4,411.5,-400.1
2021-11-14 15:15:00,0.9,0.0,63,17.7,44,912,3.3,888.6,479.6
2021-11-14 15:30:00,1.1,1.0,75,17.6,45,912,2.0,1158.3,712.9
2021-11-14 15:45:00,1.5,1.0,79,17.5,46,912,2.2,1452.0,966.8
2021-11-14 16:00:00,1.8,2.0,84,17.4,47,912,2.4,1531.8,1152.4
2021-11-14 16:15:00,2.2,56.0,87,17.1,50,912,2.5,1862.9,905.4
2021-11-14 16:30:00,2.5,164.0,90,16.6,55,912,2.5,2174.5,1633.8
2021-11-14 16:45:00,2.8,273.0,96,16.1,59,912,2.5,2684.4,2725.4
2021-11-14 17:00:00,3.1,381.0,99,15.6,64,912,2.7,2838.5,2957.3
2021-11-14 17:15:00,3.4,456.0,102,14.9,67,912,2.8,2702.8,3258.2
2021-11-14 17:30:00,3.4,576.0,105,14.0,69,912,2.8,2709.0,3326.3
2021-11-14 17:45:00,3.5,539.0,106,13.1,71,912,2.9,2709.0,3377.2
2021-11-14 18:00:00,3.6,574.0,109,12.2,73,912,2.9,3189.9,3377.2
2021-11-14 18:15:00,3.5,507.0,112,11.9,74,912,2.9,3189.9,3377.2
2021-11-14 18:30:00,3.5,375.0,114,12.0,73,912,2.9,3189.9,3377.2
2021-11-14 18:45:00,3.4,243.0,116,12.2,73,913,2.7,3097.8,3377.2
2021-11-14 19:00:00,3.4,111.0,118,12.3,72,913,2.7,3097.8,3377.2
2021-11-14 19:15:00,3.2,39.0,120,12.4,72,913,2.8,3201.2,3561.6
2021-11-14 19:30:00,3.1,28.0,122,12.5,71,913,2.8,3201.2,3561.6
2021-11-14 19:45:00,2.8,82.0,125,12.6,70,913,2.4,3201.2,3561.6
2021-11-14 20:00:00,2.6,6.0,127,12.7,69,913,2.5,3201.2,3561.6
2021-11-14 20:15:00,2.6,0.0,129,12.6,68,913,3.8,3698.4,4010.3
2021-11-14 20:30:00,2.6,0.0,129,12.3,69,913,3.8,3698.4,4010.3
2021-11-14 20:45:00,2.4,0.0,128,12.0,70,914,3.8,3456.0,4010.3
2021-11-14 21:00:00,2.4,0.0,128,11.7,71,914,4.0,3456.0,4010.3
2021-11-14 21:15:00,2.4,0.0,126,11.5,71,914,3.8,3456.0,4010.3
2021-11-14 21:30:00,2.2,0.0,124,11.5,71,914,3.9,3456.0,4010.3
2021-11-14 21:45:00,2.0,0.0,123,11.4,70,914,3.8,3456.0,4125.2
2021-11-14 22:00:00,1.8,0.0,119,11.4,70,914,3.8,3456.0,4125.2
2021-11-14 22:15:00,1.6,0.0,117,11.4,70,914,3.8,2945.9,3558.0
2021-11-14 22:30:00,1.4,0.0,107,11.4,70,914,3.7,2883.9,3372.4
2021-11-14 22:45:00,1.1,0.0,95,11.5,70,914,3.6,2767.9,3118.5
2021-11-14 23:00:00,1.0,0.0,84,11.5,70,914,3.5,2603.7,2961.2
2021-11-14 23:15:00,0.9,0.0,77,11.5,70,914,3.4,2038.4,2527.5
2021-11-14 23:30:00,0.9,0.0,69,11.5,70,914,3.4,2038.4,2527.5
2021-11-14 23:45:00,0.9,0.0,69,11.6,69,914,3.4,2038.4,2527.5
2021-11-15 00:00:00,0.9,0.0,84,12.4,66,914,3.4,2158.1,2472.9
2021-11-15 00:15:00,0.7,0.0,74,12.4,66,914,3.4,2158.1,2472.9
2021-11-15 00:30:00,0.4,0.0,63,12.4,66,914,3.5,1594.0,1872.3
2021-11-15 00:45:00,0.3,0.0,18,12.4,66,914,3.5,1783.4,1438.7
2021-11-15 01:00:00,0.3,0.0,342,12.4,66,914,3.5,1743.2,1692.6
2021-11-15 01:15:00,0.4,0.0,326,12.4,66,914,3.6,1964.7,2042.4
2021-11-15 01:30:00,0.4,0.0,326,12.5,65,914,3.6,1964.7,2042.4
2021-11-15 01:45:00,0.4,0.0,346,12.5,65,914,3.6,1964.7,2042.4
2021-11-15 02:00:00,0.4,0.0,346,12.6,64,914,3.6,1964.7,2042.4
2021-11-15 02:15:00,0.4,0.0,346,12.6,64,914,3.6,1964.7,2042.4
2021-11-15 02:30:00,0.3,0.0,0,12.6,63,914,3.5,1783.4,1474.1
2021-11-15 02:45:00,0.2,0.0,27,12.5,62,913,3.5,1593.0,355.1
2021-11-15 03:00:00,0.2,0.0,63,12.5,61,913,3.5,1256.7,1167.1
2021-11-15 03:15:00,0.3,0.0,72,12.5,61,913,3.4,1256.7,1167.1
2021-11-15 03:30:00,0.4,0.0,76,12.5,61,913,3.5,1514.6,1516.8
2021-11-15 03:45:00,0.5,0.0,68,12.5,61,913,3.6,1514.6,1516.8
2021-11-15 04:00:00,0.6,0.0,72,12.5,61,913,3.5,1514.6,1516.8
2021-11-15 04:15:00,0.7,0.0,74,12.5,61,913,3.5,2245.3,2117.4
2021-11-15 04:30:00,0.6,0.0,81,12.5,61,913,3.5,1514.6,1516.8
2021-11-15 04:45:00,0.5,0.0,90,12.5,60,912,3.5,1514.6,1516.8
2021-11-15 05:00:00,0.4,0.0,90,12.5,60,912,3.5,1514.6,1516.8
2021-11-15 05:15:00,0.3,0.0,108,12.5,60,912,3.4,1256.7,1167.1
2021-11-15 05:30:00,0.3,0.0,135,12.4,60,912,3.5,1236.9,1351.5
2021-11-15 05:45:00,0.3,0.0,180,12.4,61,912,3.5,1313.6,1726.9
2021-11-15 06:00:00,0.4,0.0,180,12.3,61,912,3.6,1720.8,2076.7
2021-11-15 06:15:00,0.4,1.0,194,12.3,61,912,2.2,1720.8,2076.7
2021-11-15 06:30:00,0.3,2.0,180,12.2,61,912,2.1,1313.6,1726.9
2021-11-15 06:45:00,0.1,3.0,135,12.1,62,913,1.9,1439.0,1357.7
2021-11-15 07:00:00,0.2,4.0,90,12.0,62,913,1.9,1458.8,1173.2
2021-11-15 07:15:00,0.3,4.0,90,12.0,63,913,1.9,1458.8,1173.2
2021-11-15 07:30:00,0.5,4.0,90,12.1,65,913,2.0,1716.7,1523.0
2021-11-15 07:45:00,0.7,5.0,90,12.1,66,913,1.9,1783.6,1674.9
2021-11-15 08:00:00,0.9,5.0,90,12.2,68,913,1.9,1783.6,2078.8
2021-11-15 08:15:00,1.0,4.0,90,12.4,68,913,2.0,2348.9,2512.5
2021-11-15 08:30:00,1.1,3.0,90,12.7,67,913,2.1,2513.1,2669.8
2021-11-15 08:45:00,1.1,2.0,90,13.0,66,914,2.1,2390.4,2615.2
2021-11-15 09:00:00,1.2,1.0,90,13.3,65,914,2.3,2506.4,2818.2
2021-11-15 09:15:00,1.2,0.0,90,13.5,64,914,3.8,3003.6,3266.9
2021-11-15 09:30:00,1.2,0.0,85,13.7,63,914,3.7,3003.6,3266.9
2021-11-15 09:45:00,1.1,0.0,80,13.9,63,914,3.6,2887.6,3013.0
2021-11-15 10:00:00,1.1,0.0,75,14.1,62,914,3.6,2887.6,3013.0
2021-11-15 10:15:00,1.1,0.0,75,14.2,62,914,3.6,2887.6,3013.0
2021-11-15 10:30:00,1.2,0.0,70,14.3,62,914,3.7,3003.6,3266.9
2021-11-15 10:45:00,1.1,0.0,63,14.4,62,913,3.7,3010.3,2663.6
2021-11-15 11:00:00,1.2,0.0,59,14.5,62,913,3.8,3056.9,2772.7
2021-11-15 11:15:00,1.2,0.0,59,14.6,62,913,3.8,3050.7,2704.6
2021-11-15 11:30:00,1.2,0.0,55,14.9,61,913,3.6,3536.1,2366.6
2021-11-15 11:45:00,1.4,0.0,54,15.1,61,913,3.6,3536.1,2366.6
2021-11-15 12:00:00,1.4,0.0,51,15.4,60,913,3.6,3281.1,2210.5
2021-11-15 12:15:00,1.5,0.0,53,15.6,60,913,3.6,3281.1,2210.5
2021-11-15 12:30:00,1.6,0.0,52,15.9,59,913,3.7,2953.5,2396.1
2021-11-15 12:45:00,1.9,0.0,54,16.1,58,912,3.7,3307.6,2242.0
2021-11-15 13:00:00,2.0,0.0,53,16.4,57,912,3.7,3307.6,2242.0
2021-11-15 13:15:00,2.2,2.0,56,16.5,56,912,2.2,2262.6,1472.7
2021-11-15 13:30:00,2.2,5.0,58,16.6,55,912,2.2,1299.2,1141.8
2021-11-15 13:45:00,2.4,8.0,60,16.6,55,911,2.4,1441.3,1448.0
2021-11-15 14:00:00,2.5,11.0,61,16.7,54,911,2.4,1341.8,1052.2
2021-11-15 14:15:00,2.7,51.0,63,16.7,54,911,2.4,1341.8,1052.2
2021-11-15 14:30:00,2.9,147.0,68,16.6,54,911,2.4,1341.8,1052.2
2021-11-15 14:45:00,3.1,206.0,71,16.5,54,910,2.6,2079.2,1412.0
2021-11-15 15:00:00,3.3,283.0,74,16.4,54,910,2.6,2079.2,1412.0
2021-11-15 15:15:00,3.5,381.0,77,16.2,54,910,2.6,2079.2,1412.0
2021-11-15 15:30:00,3.6,500.0,79,16.1,54,910,2.6,2079.2,1412.0
2021-11-15 15:45:00,3.6,618.0,81,16.0,55,910,2.6,2178.6,1967.4
2021-11-15 16:00:00,3.7,737.0,82,15.9,55,910,2.6,2100.9,1798.3
2021-11-15 16:15:00,3.9,904.0,84,15.7,56,910,2.7,3021.8,2046.3
2021-11-15 16:30:00,4.0,1250.0,86,15.4,58,910,2.7,2847.8,1988.3
2021-11-15 16:45:00,4.2,1336.0,86,15.1,59,911,2.7,3167.5,2521.3
2021-11-15 17:00:00,4.3,1552.0,87,14.8,61,911,2.8,3167.5,2521.3
2021-11-15 17:15:00,4.4,1678.0,87,14.5,63,911,3.0,3086.6,2455.3
2021-11-15 17:30:00,4.4,1713.0,87,14.1,65,911,3.0,3086.6,2455.3
2021-11-15 17:45:00,4.3,1748.0,87,13.6,67,911,3.0,3086.6,2859.2
2021-11-15 18:00:00,4.3,1783.0,87,13.2,69,911,3.0,3086.6,2910.1
2021-11-15 18:15:00,4.3,1802.0,87,13.1,70,911,3.0,3086.6,2910.1
2021-11-15 18:30:00,4.3,1804.0,87,13.2,69,911,3.0,3086.6,2910.1
2021-11-15 18:45:00,4.4,1688.0,86,13.4,69,912,2.8,2627.2,2632.7
2021-11-15 19:00:00,4.4,1643.0,86,13.5,68,912,2.8,2627.2,2632.7
2021-11-15 19:15:00,4.3,1587.0,86,13.6,68,912,2.8,2627.2,2632.7
2021-11-15 19:30:00,4.1,1520.0,84,13.5,69,912,2.8,2627.2,2632.7
2021-11-15 19:45:00,4.0,1453.0,83,13.5,70,912,2.8,2627.2,2632.7
2021-11-15 20:00:00,3.8,1335.0,81,13.4,71,912,2.9,2631.3,3157.2
2021-11-15 20:15:00,3.8,1268.0,79,13.4,71,912,2.8,2631.3,3157.2
2021-11-15 20:30:00,3.8,1270.0,76,13.3,71,912,2.8,2631.3,3157.2
2021-11-15 20:45:00,3.9,1273.0,73,13.3,72,913,2.6,2465.8,2896.4
2021-11-15 21:00:00,3.9,1169.0,71,13.2,72,913,2.6,2465.8,2947.4
2021-11-15 21:15:00,3.9,1105.0,69,13.2,73,913,2.4,2465.8,2947.4
2021-11-15 21:30:00,3.8,1028.0,67,13.1,74,913,2.4,2469.9,3208.1
2021-11-15 21:45:00,3.8,951.0,65,13.0,75,913,2.3,2469.9,3208.1
2021-11-15 22:00:00,3.7,874.0,63,12.9,76,913,2.3,2469.9,3208.1
2021-11-15 22:15:00,3.6,855.0,60,12.9,77,913,2.3,2547.6,3377.2
2021-11-15 22:30:00,3.5,979.0,55,12.8,78,913,2.6,2798.2,2900.3
2021-11-15 22:45:00,3.5,838.0,50,12.7,78,913,2.6,2798.2,2900.3
2021-11-15 23:00:00,3.5,829.0,45,12.6,79,913,2.6,2798.2,2900.3
2021-11-15 23:15:00,3.6,868.0,42,12.6,79,913,2.5,2798.2,2900.3
2021-11-15 23:30:00,3.8,953.0,40,12.5,79,913,2.5,2720.5,2731.2
2021-11-15 23:45:00,3.8,1039.0,37,12.4,80,913,2.5,2563.6,2731.2
2021-11-16 00:00:00,3.4,495.0,67,12.0,82,914,2.7,2380.2,3377.2
2021-11-16 00:15:00,3.5,574.0,65,11.9,82,914,2.6,2380.2,3377.2
2021-11-16 00:30:00,3.7,1099.0,61,11.9,81,914,2.5,2397.7,3208.1
2021-11-16 00:45:00,3.8,809.0,58,11.8,80,914,2.5,2259.7,2909.1
2021-11-16 01:00:00,3.9,927.0,54,11.8,79,914,2.5,2250.8,2470.5
2021-11-16 01:15:00,4.0,1029.0,53,11.8,79,914,2.5,2127.9,2206.8
2021-11-16 01:30:00,3.9,1114.0,53,11.8,80,914,2.5,2094.0,2470.5
2021-11-16 01:45:00,3.7,1199.0,54,11.7,80,913,2.5,2563.6,2731.2
2021-11-16 02:00:00,3.6,1208.0,54,11.7,81,913,2.5,2641.4,2900.3
2021-11-16 02:15:00,3.6,1354.0,52,11.7,81,913,2.4,2641.4,2900.3
2021-11-16 02:30:00,3.8,1420.0,49,11.8,81,913,2.4,2563.6,2731.2
2021-11-16 02:45:00,4.0,1465.0,47,11.8,81,913,2.7,2436.7,2206.8
2021-11-16 03:00:00,4.2,1520.0,45,11.9,81,913,2.6,2436.7,2206.8
2021-11-16 03:15:00,4.2,1528.0,46,11.8,82,913,2.6,2436.7,2206.8
2021-11-16 03:30:00,3.9,1488.0,48,11.5,83,913,2.3,2559.6,2461.7
2021-11-16 03:45:00,3.7,1375.0,52,11.2,84,913,2.3,2563.6,2722.4
2021-11-16 04:00:00,3.4,1194.0,54,10.9,85,913,2.7,2641.4,2891.5
2021-11-16 04:15:00,3.3,1126.0,57,10.9,86,913,2.7,2653.5,2891.5
2021-11-16 04:30:00,3.4,1274.0,58,11.1,85,913,2.6,2803.0,3069.3
2021-11-16 04:45:00,3.5,1199.0,57,11.4,84,913,2.6,2641.4,2891.5
2021-11-16 05:00:00,3.6,1124.0,58,11.6,83,913,2.4,2803.0,3069.3
2021-11-16 05:15:00,3.6,1138.0,58,11.7,83,913,2.4,2803.0,3069.3
2021-11-16 05:30:00,3.7,1243.0,57,11.7,83,913,2.4,2563.6,2722.4
2021-11-16 05:45:00,3.7,1347.0,56,11.8,82,914,2.4,2002.8,2731.2
2021-11-16 06:00:00,3.9,1452.0,55,11.8,82,914,2.4,1998.7,2470.5
2021-11-16 06:15:00,3.9,1529.0,58,11.8,82,914,2.4,2160.3,2648.3
2021-11-16 06:30:00,3.9,1678.0,60,11.8,83,914,2.4,2298.4,2938.5
2021-11-16 06:45:00,4.0,1628.0,63,11.8,83,914,2.4,2298.4,2674.8
2021-11-16 07:00:00,4.1,1678.0,65,11.8,84,914,2.4,2298.4,2674.8
2021-11-16 07:15:00,4.1,1761.0,67,11.8,84,914,2.4,2298.4,2674.8
2021-11-16 07:30:00,4.0,1846.0,68,11.8,84,914,2.4,2298.4,2674.8
2021-11-16 07:45:00,3.9,1794.0,69,11.8,84,915,2.3,2298.4,2371.3
2021-11-16 08:00:00,3.7,1743.0,70,11.8,84,915,2.7,2302.4,2632.0
2021-11-16 08:15:00,3.7,1761.0,70,11.8,84,915,2.7,2302.4,2632.0
2021-11-16 08:30:00,3.8,2131.0,70,11.9,84,915,2.9,2302.4,2632.0
2021-11-16 08:45:00,3.9,1939.0,71,12.0,84,915,2.9,2298.4,2371.3
